JX-GT-17bv2
   1.0000000   0.0001497
   0.9942586   0.0008945
   0.9864535   0.0019060
   0.9770819   0.0031186
   0.9662893   0.0045115
   0.9549324   0.0059732
   0.9436011   0.0074271
   0.9322423   0.0088795
   0.9207984   0.0103370
   0.9093266   0.0117914
   0.8978662   0.0132370
   0.8864091   0.0146738
   0.8749469   0.0161018
   0.8634826   0.0175194
   0.8520190   0.0189253
   0.8405552   0.0203181
   0.8290906   0.0216969
   0.8176254   0.0230603
   0.8061598   0.0244070
   0.7946941   0.0257358
   0.7832281   0.0270454
   0.7717616   0.0283347
   0.7602948   0.0296023
   0.7488278   0.0308473
   0.7373608   0.0320683
   0.7258937   0.0332646
   0.7144264   0.0344348
   0.7029592   0.0355781
   0.6914920   0.0366937
   0.6800250   0.0377807
   0.6685581   0.0388383
   0.6570914   0.0398660
   0.6456252   0.0408630
   0.6341594   0.0418290
   0.6226940   0.0427633
   0.6112293   0.0436657
   0.5997653   0.0445360
   0.5883021   0.0453738
   0.5768399   0.0461789
   0.5653788   0.0469513
   0.5539188   0.0476908
   0.5424604   0.0483974
   0.5310035   0.0490710
   0.5195481   0.0497116
   0.5080947   0.0503190
   0.4966434   0.0508931
   0.4851943   0.0514339
   0.4737479   0.0519410
   0.4623043   0.0524141
   0.4508641   0.0528528
   0.4394272   0.0532564
   0.4279935   0.0536246
   0.4165644   0.0539566
   0.4051400   0.0542515
   0.3937205   0.0545083
   0.3823063   0.0547260
   0.3708980   0.0549033
   0.3594966   0.0550391
   0.3481025   0.0551318
   0.3367163   0.0551799
   0.3253389   0.0551818
   0.3139712   0.0551355
   0.3026142   0.0550395
   0.2912694   0.0548915
   0.2799375   0.0546893
   0.2686203   0.0544304
   0.2573197   0.0541124
   0.2460367   0.0537324
   0.2347744   0.0532875
   0.2235351   0.0527741
   0.2123210   0.0521885
   0.2011365   0.0515268
   0.1899843   0.0507843
   0.1788702   0.0499560
   0.1677989   0.0490362
   0.1567772   0.0480188
   0.1458130   0.0468966
   0.1349160   0.0456619
   0.1240983   0.0443060
   0.1133746   0.0428191
   0.1027641   0.0411909
   0.0922917   0.0394098
   0.0819901   0.0374639
   0.0719047   0.0353418
   0.0621004   0.0330355
   0.0526719   0.0305445
   0.0437595   0.0278858
   0.0355553   0.0251080
   0.0282793   0.0222991
   0.0220990   0.0195712
   0.0170455   0.0170191
   0.0130100   0.0146881
   0.0098164   0.0125786
   0.0072896   0.0106663
   0.0052875   0.0089209
   0.0037041   0.0073150
   0.0024640   0.0058273
   0.0015146   0.0044433
   0.0008190   0.0031552
   0.0003494   0.0019615
   0.0000849   0.0008623
   0.0000000   0.0000000
   0.0001598  -0.0009374
   0.0006558  -0.0018760
   0.0014759  -0.0027994
   0.0025941  -0.0037127
   0.0040022  -0.0046185
   0.0057221  -0.0055289
   0.0078085  -0.0064627
   0.0103550  -0.0074395
   0.0135054  -0.0084816
   0.0174689  -0.0096127
   0.0225133  -0.0108494
   0.0289010  -0.0121851
   0.0367242  -0.0135715
   0.0457777  -0.0149270
   0.0556811  -0.0161811
   0.0661010  -0.0173019
   0.0768284  -0.0182861
   0.0877490  -0.0191429
   0.0987994  -0.0198847
   0.1099430  -0.0205235
   0.1211566  -0.0210702
   0.1324245  -0.0215341
   0.1437360  -0.0219233
   0.1550823  -0.0222451
   0.1664580  -0.0225057
   0.1778577  -0.0227107
   0.1892779  -0.0228650
   0.2007153  -0.0229731
   0.2121682  -0.0230390
   0.2236341  -0.0230663
   0.2351108  -0.0230580
   0.2465979  -0.0230170
   0.2580939  -0.0229461
   0.2695978  -0.0228475
   0.2811086  -0.0227234
   0.2926258  -0.0225757
   0.3041485  -0.0224062
   0.3156765  -0.0222166
   0.3272094  -0.0220085
   0.3387462  -0.0217834
   0.3502873  -0.0215426
   0.3618319  -0.0212874
   0.3733797  -0.0210190
   0.3849308  -0.0207387
   0.3964844  -0.0204473
   0.4080410  -0.0201459
   0.4196000  -0.0198353
   0.4311611  -0.0195164
   0.4427250  -0.0191898
   0.4542906  -0.0188561
   0.4658580  -0.0185159
   0.4774274  -0.0181695
   0.4889988  -0.0178172
   0.5005716  -0.0174594
   0.5121462  -0.0170961
   0.5237223  -0.0167276
   0.5352998  -0.0163540
   0.5468787  -0.0159753
   0.5584589  -0.0155917
   0.5700408  -0.0152031
   0.5816240  -0.0148099
   0.5932084  -0.0144122
   0.6047941  -0.0140100
   0.6163807  -0.0136037
   0.6279687  -0.0131933
   0.6395582  -0.0127794
   0.6511486  -0.0123622
   0.6627405  -0.0119421
   0.6743332  -0.0115197
   0.6859273  -0.0110949
   0.6975227  -0.0106686
   0.7091189  -0.0102411
   0.7207166  -0.0098126
   0.7323154  -0.0093838
   0.7439148  -0.0089549
   0.7555142  -0.0085262
   0.7671124  -0.0080983
   0.7787095  -0.0076715
   0.7903054  -0.0072459
   0.8018999  -0.0068220
   0.8134935  -0.0064001
   0.8250856  -0.0059802
   0.8366762  -0.0055628
   0.8482656  -0.0051482
   0.8598536  -0.0047366
   0.8714398  -0.0043285
   0.8830247  -0.0039241
   0.8946083  -0.0035238
   0.9061894  -0.0031281
   0.9177676  -0.0027375
   0.9293412  -0.0023525
   0.9409021  -0.0019737
   0.9524252  -0.0016026
   0.9638450  -0.0012416
   0.9749287  -0.0008982
   0.9852755  -0.0005845
   0.9939974  -0.0003254
   1.0000000  -0.0001497
